DATE,ITUB3,ITUB4,BBDC4,IBOV,IBX50
11/10/2011,13.98,16.64,14.41,57321.81,8208.99
11/11/2011,14.25,16.88,14.61,58546.97,8353.34
11/14/2011,14.25,16.92,14.83,58258.23,8350.33
11/16/2011,14.36,17.03,14.88,58559.99,8409.18
11/17/2011,13.79,16.39,14.35,56988.9,8186.21
11/18/2011,13.56,16.14,14.09,56731.34,8144.69
11/21/2011,13.22,15.91,13.82,56284.59,8089.48
11/22/2011,13.3,15.86,13.63,55878.44,8041.49
11/23/2011,13.12,15.67,13.41,54972.08,7924.84
11/24/2011,13.21,15.73,13.44,55279.88,7966.6
11/25/2011,13.22,15.64,13.39,54894.49,7885.65
11/28/2011,13.42,16.08,13.66,56017.35,8037.16
11/29/2011,13.41,15.95,13.55,55299.76,7952.76
11/30/2011,14.2,16.91,14.17,56874.98,8198.25
12/1/2011,14.72,17.58,14.66,58143.42,8378.96
12/2/2011,14.81,17.64,14.69,57885.85,8362.66
12/5/2011,14.86,17.92,14.87,58910.48,8494.92
12/6/2011,14.85,18,14.96,59536.16,8570.36
12/7/2011,14.59,17.98,14.83,58662.83,8462.91
12/8/2011,14.59,17.94,14.83,57455.02,8312.71
12/9/2011,14.66,18.13,14.94,58236.46,8421.24
12/12/2011,14.54,17.92,14.9,57346.86,8303.78
12/13/2011,14.47,17.9,15.04,57494.85,8333.04
12/14/2011,14.49,17.76,14.85,56646.87,8208.8
12/15/2011,14.26,17.5,14.47,56331.15,8151.81
12/16/2011,14.41,17.6,14.47,56096.93,8130.05
12/19/2011,14.01,17.5,14.61,55298.33,8062.89
12/20/2011,14.5,17.92,15,56864.85,8298.87
12/21/2011,14.48,17.92,14.95,56653.37,8272.68
12/22/2011,14.8,18.24,15.14,57347.87,8372.64
12/23/2011,14.88,18.39,15.13,57701.07,8424.55
12/26/2011,14.77,18.29,15.09,57669.48,8406.19
12/27/2011,14.84,18.35,15.14,58005.2,8447.89
12/28/2011,14.51,17.93,14.86,56533.76,8239.48
12/29/2011,14.09,18.17,15.02,56754.08,8279.42
1/2/2012,14.73,18.2,15,57829.27,8372.73
1/3/2012,14.99,18.66,15.33,59264.87,8583.1
1/4/2012,15.13,18.68,15.35,59364.95,8593.46
1/5/2012,14.89,18.54,15.25,58546.08,8494.24
1/6/2012,15.11,18.68,15.44,58600.37,8498.04
1/9/2012,15.12,18.8,15.48,59082.88,8548.03
1/10/2012,15.23,19.04,15.52,59805.96,8622.51
1/11/2012,15.3,19.07,15.53,59962.4,8639.37
1/12/2012,15.32,19.11,15.53,59920.78,8639.1
1/13/2012,15.52,18.99,15.25,59146.58,8578.04
1/16/2012,15.76,19.12,15.37,59956.46,8687.3
1/17/2012,15.71,19.23,15.35,60645.9,8785.28
1/18/2012,15.92,19.65,15.66,61722.86,8942.22
1/19/2012,16.04,19.76,15.71,61926.69,8954.54
1/20/2012,16.18,19.84,15.78,62312.13,8980.23
1/23/2012,15.96,19.47,15.74,62386.24,9010.69
1/24/2012,15.77,19.12,15.84,62486.22,9040.39
1/26/2012,15.94,19.42,15.99,62953.06,9052.82
1/27/2012,16.13,19.31,16.11,62904.2,9028.31
1/30/2012,15.61,18.99,15.84,62770.01,9008.86
1/31/2012,15.92,18.79,15.35,63072.31,9034.82
2/1/2012,15.93,19.1,15.31,64567.18,9197.85
2/2/2012,15.96,19.1,15.35,64593.1,9178.44
2/3/2012,16.04,19.18,15.53,65217.37,9244.88
2/6/2012,16.04,19.29,15.53,65223.72,9261
2/7/2012,16.19,19.48,15.56,65917.02,9357.42
2/8/2012,16.48,19.9,15.52,65831.16,9351.86
2/9/2012,16.45,19.77,15.4,65530.49,9320.62
2/10/2012,16.27,19.42,15.11,63997.86,9067.52
2/13/2012,16.71,20.04,15.34,65691.53,9281.92
2/14/2012,16.5,19.79,15.2,65038.53,9148.12
2/15/2012,16.55,19.48,15.04,65368.49,9124.91
2/16/2012,16.66,19.52,15.13,66141.7,9245.58
2/17/2012,16.74,19.62,15.09,66203.5,9258.46
2/22/2012,16.44,19.44,15.08,66092.77,9243.4
2/23/2012,16.31,19.32,14.85,65819.62,9218.3
2/24/2012,16.19,19.26,14.87,65942.73,9279.28
2/27/2012,16.02,19.05,14.72,65241.49,9205.27
2/28/2012,16.34,19.57,15.04,65958.78,9297.19
2/29/2012,16.55,19.69,15.28,65811.73,9309.84
3/1/2012,16.89,20.14,15.48,66809.8,9458.68
3/2/2012,16.89,20.41,15.71,67781.6,9574.4
3/5/2012,16.62,20.11,15.49,66964.03,9436.31
3/6/2012,16.29,19.44,15.09,65114.15,9173.69
3/7/2012,16.59,19.84,15.44,66016.76,9286.64
3/8/2012,16.83,20.48,15.68,66908.39,9404.88
3/9/2012,16.93,20.8,15.96,66703.96,9425.84
3/12/2012,16.89,20.47,15.85,66384.76,9363.9
3/13/2012,17.2,20.71,16.12,68394.33,9618.59
3/14/2012,17.13,20.79,16.09,68257.22,9619.73
3/15/2012,17.21,20.83,16.18,67749.49,9552.82
3/16/2012,17.58,20.9,16.22,67684.13,9577.83
3/19/2012,17.44,20.84,16.06,67730.31,9598.39
3/20/2012,17.47,20.53,15.84,67295.56,9518.86
3/21/2012,17.26,20.41,15.87,66860.05,9474.25
3/22/2012,16.76,19.84,15.82,65828.19,9332.61
3/23/2012,16.53,19.65,16.04,65812.95,9331.22
3/26/2012,16.99,20,16.2,66684.59,9499.43
3/27/2012,17.06,20.02,16.16,66037.35,9453.35
3/28/2012,16.55,19.49,15.81,65079.34,9270.43
3/29/2012,16.38,19.29,15.7,64871.99,9254.54
3/30/2012,16.04,18.91,15.62,64510.97,9215.43
4/2/2012,16.31,19.12,15.67,65216.25,9335.35
4/3/2012,15.89,18.82,15.54,64284.26,9198.35
4/4/2012,15.78,18.24,15.15,63528.65,9015.41
4/5/2012,15.63,17.87,15.05,63691.18,9014.07
4/9/2012,15.25,17.6,14.97,62923.21,8914.41
4/10/2012,14.91,17.25,14.95,61738.28,8796.59
4/11/2012,14.83,17.2,15.04,61293.14,8794.23
4/12/2012,15.26,17.85,15.35,63058,9061.7
4/13/2012,14.83,17.16,15.04,62105.6,8916.82
4/16/2012,14.81,17.03,14.96,61954.55,8870.85
4/17/2012,14.83,17.06,14.99,62698.87,8951.66
4/18/2012,14.83,16.96,14.97,63010.48,9013.12
4/19/2012,14.73,17.08,14.92,62618.41,8973.64
4/20/2012,15.09,17.46,14.9,62494.08,8990.62
4/23/2012,14.78,17.22,14.9,61539.38,8886.67
4/24/2012,14.75,17.03,15.02,61971.14,8907.73
4/25/2012,14.12,16.03,14.63,61750.38,8822.81
4/26/2012,14.17,16.04,14.73,62198.06,8889.17
4/27/2012,13.93,16.09,14.75,61691.21,8849.1
4/30/2012,14.3,16.25,15.01,61820.26,8886.93
5/2/2012,14.02,15.85,14.8,62423.56,8951.33
5/3/2012,13.93,15.82,14.71,62104.15,8865.17
5/4/2012,13.83,15.61,14.64,60820.93,8676.01
5/7/2012,13.99,15.72,14.57,61220.43,8727.53
5/8/2012,13.89,15.74,14.48,60365.48,8600.58
5/9/2012,13.78,15.51,14.39,59786.12,8531.76
5/10/2012,13.62,15.52,14.45,59702.05,8533.8
5/11/2012,13.8,15.72,14.45,59445.21,8476.56
5/14/2012,13.61,15.39,14.15,57539.61,8282.05
5/15/2012,13.52,15.43,14.03,56237.97,8164.58
5/16/2012,13.32,15.07,13.79,55887.57,8118.75
5/17/2012,12.98,14.66,13.18,54038.2,7877.65
5/18/2012,13.1,14.73,13.27,54513.16,7965.8
5/21/2012,13.65,15.54,14.2,56590.24,8294.29
5/22/2012,13.78,15.48,14.2,55038.75,8157.99
5/23/2012,13.44,15.46,14.04,54619.48,8061.73
5/24/2012,13.3,15.24,13.91,54063,7961.71
5/25/2012,13.44,15.42,14.06,54463.16,7984.21
5/28/2012,13.44,15.47,13.95,55212.69,8063.34
5/29/2012,13.41,15.32,14.1,54633.06,8043.24
5/30/2012,13.31,15.24,14.24,53797.91,7958.5
5/31/2012,13.74,15.88,14.52,54490.41,8098.05
6/1/2012,13.58,15.5,14.45,53402.9,7954.5
6/4/2012,13.26,15.26,14.34,53416.75,7954.26
6/5/2012,13.12,15.03,14.06,52481.44,7849.91
6/6/2012,13.31,15.66,14.62,54156.04,8093.69
6/8/2012,13.34,15.57,14.66,54429.85,8090.19
6/11/2012,13.52,15.72,14.82,54001.45,8033.75
6/12/2012,13.75,15.99,15.07,55049.03,8179.98
6/13/2012,13.71,16.02,15.11,55650.51,8224.77
6/14/2012,13.84,16.03,15.21,55351.67,8179.13
6/15/2012,14.11,16.37,15.41,56104.69,8265.53
6/18/2012,13.97,16.27,15.29,56195.21,8315.58
6/19/2012,14.06,16.53,15.41,57195.49,8494.61
6/20/2012,14.08,16.29,15.29,57166.55,8485.17
6/21/2012,13.58,15.65,14.84,55505.17,8229.85
6/22/2012,13.45,15.33,14.84,55439.5,8216.58
6/25/2012,13.05,14.75,14.48,53805.38,7970.21
6/26/2012,12.99,14.73,14.39,53836.57,8010.21
6/27/2012,13.15,14.92,14.61,53108.93,7961.35
6/28/2012,12.91,14.77,14.49,52652.25,7925.92
6/29/2012,13.47,15.34,14.8,54354.63,8143.25
7/2/2012,13.58,15.4,14.83,54692.79,8165.57
7/3/2012,13.58,15.71,15.21,55780.32,8340.46
7/4/2012,13.59,15.8,15.22,56076.82,8375.97
7/5/2012,13.9,15.98,15.24,56379.06,8440.24
7/6/2012,13.81,15.87,15.18,55394.05,8320.05
7/10/2012,13.23,15.16,14.88,53705.82,8079.49
7/11/2012,13.34,15.22,14.86,53569.14,8072.38
7/12/2012,13.42,15.38,14.59,53420.87,8045.37
7/13/2012,13.52,15.81,14.75,54330.51,8197.5
7/16/2012,13.61,15.8,14.74,53401.8,8108.7
7/17/2012,13.59,15.68,14.73,53909.47,8134.3
7/18/2012,13.76,16.05,14.99,54583.13,8220.1
7/19/2012,14.06,16.36,15.16,55346.65,8307.15
7/20/2012,14.24,16.3,15.1,54194.79,8170.52
7/23/2012,13.75,15.84,14.38,53033.96,8016.31
7/24/2012,14.28,16.38,14.5,52638.63,7954.43
7/25/2012,14.26,16.49,14.57,52607.54,7965.55
7/26/2012,14.7,16.95,14.66,54002.72,8140.47
7/27/2012,15.27,17.58,15.48,56553.12,8486.65
7/30/2012,15.41,18.06,15.67,57240.92,8567.85
7/31/2012,15.09,17.61,15.63,56097.05,8393.76
8/1/2012,14.88,17.49,15.7,56291.93,8425.84
8/2/2012,14.85,17.19,15.53,55520.4,8326.76
8/3/2012,15.07,17.71,15.98,57255.22,8527.96
8/6/2012,15.07,18.11,16.34,58344.61,8648.07
8/7/2012,15.55,18.28,16.5,57725.66,8625.51
8/8/2012,15.82,18.7,16.73,58950.98,8792.97
8/9/2012,15.65,18.51,16.63,58797.13,8755.71
8/10/2012,15.84,18.71,16.9,59280.93,8810.22
8/13/2012,15.68,18.59,16.9,59122.74,8781.76
8/14/2012,15.55,18.44,16.81,58082.92,8668.61
8/15/2012,15.55,18.53,16.97,58189.28,8679.36
8/16/2012,15.8,18.9,17.08,59445.79,8817.36
8/17/2012,15.86,18.97,17.21,59082.37,8767.46
8/20/2012,15.72,18.8,17.16,59283.09,8774.4
8/21/2012,15.64,18.7,17.11,58917.73,8692.14
8/22/2012,15.72,18.77,17.12,59380.76,8750.04
8/23/2012,15.81,18.64,16.97,58511.55,8652.39
8/24/2012,15.62,18.62,16.85,58425.76,8624.92
8/27/2012,15.56,18.34,16.73,58111.46,8594.27
8/28/2012,15.55,18.34,16.91,58406.4,8609.52
8/29/2012,15.34,17.9,16.66,57369.19,8465.48
8/30/2012,15.25,17.79,16.68,57256.43,8436.08
8/31/2012,15.17,17.35,16.33,57061.45,8403.5
9/3/2012,15.34,17.55,16.62,57281.45,8448.4
9/4/2012,15.08,17.2,16.44,56233.9,8304.45
9/5/2012,14.97,17.25,16.49,56863.91,8394.34
9/6/2012,15.29,17.75,16.65,58321.24,8606.27
9/10/2012,15.42,17.85,16.67,58404.1,8625.63
9/11/2012,15.51,18.04,16.75,59422.55,8747.67
9/12/2012,15.67,18.52,17.01,59921.8,8809.96
9/13/2012,15.85,18.9,17.45,61958.12,9045.72
9/14/2012,15.99,19.11,17.68,62105.47,9137.27
9/17/2012,15.8,18.9,17.75,61805.98,9136.07
9/18/2012,15.72,18.45,17.54,61804.33,9097.63
9/19/2012,15.89,18.46,17.53,61651.83,9045.02
9/20/2012,15.8,18.32,17.47,61687.97,9047.02
9/21/2012,16.08,18.43,17.63,61320.07,9011.4
9/24/2012,15.98,18.49,17.52,61909.99,9066.46
9/25/2012,15.22,17.38,16.36,60501.1,8827.04
9/26/2012,15.34,17.47,16.21,60478.05,8832.03
9/27/2012,15.04,17.25,16.41,60239.79,8804.97
9/28/2012,14.62,16.75,16.13,59175.86,8667.57
10/1/2012,14.69,17.01,16.42,59570.8,8737.61
10/2/2012,14.79,16.93,16.44,59222.08,8737.31
10/3/2012,14.69,16.71,16.03,58627.33,8633.13
10/4/2012,14.8,16.74,16.1,58458,8666.62
10/5/2012,14.85,16.87,16.03,58571.59,8696.67
10/8/2012,14.88,16.91,15.98,59317.15,8790.08
